編號,原文,臺灣用語,大陸用語,其他用語,
2088,error correction procedure,錯誤校正程序,,,
2089,error correction save point,錯誤校正保留點,,,
2090,error correction signal,錯誤校正信號,,,
2091,error correction submode,錯誤校正子模式,,,
2092,error correction system,錯誤校正系統；改錯系統,,,
2093,error corrective routine,錯誤校正常式,,,
2094,error count,錯誤計數,,,
2095,error data,錯誤資料,錯誤數據 ,,
2096,error decoder,錯誤解碼器,,,
2097,error detecting and feedback system,錯誤檢測與回饋系統,,,
2098,error detecting code,錯誤檢測碼,,,
2099,error detecting routine,偵錯常式,檢錯例程 ,,
2100,error detecting system,錯誤檢測系統,,,
2101,error detecting,錯誤檢測,檢錯,,
2102,error detection,錯誤檢測,檢錯, *差錯檢測 ,,
2103,error detection and correction,錯誤檢測與校正,,,
2104,error detection code,錯誤檢測碼,檢錯碼, *差錯檢測碼 ,,
2105,error detection code generator,錯誤檢測碼產生器,,,
2106,error detection data channel,錯誤檢測資料通道,,,
2107,error detection encoder decoder,錯誤檢測編碼器解碼器,,,
2108,error detection interactive transmission,錯誤檢測交互傳輸,,,
2109,error detection routine,錯誤檢測常式,,,
2110,error detection system,錯誤檢測系統,,,
2111,error detection,錯誤檢測,檢錯,,
2112,error detection/correction capability,錯誤檢測／校正能力,,,
2113,error detector,錯誤檢測器,,,
2114,error diagnosis,錯誤診斷,錯誤診斷 ,,
2115,error diagnostic print routine,錯誤診斷列印常式,,,
2116,error diagnostics,錯誤診斷,,,
2117,error diagnostics time-sharing,錯誤診斷分時,,,
2118,error dump,錯誤傾印,,,
2119,error equation,誤差方程式,,,
2120,error estimate,誤差估計,,,
2121,error estimation,誤差估計,誤差估計 ,,
2122,error exit,錯誤出口,,,
2123,error exit address,錯誤出口位址,,,
2124,error explanation,錯誤說明,,,
2125,error extension,錯誤擴散,錯誤擴散 ,,
2126,error file,錯誤檔案,出錯文件 ,,
2127,error file control,錯誤檔案控制,,,
2128,error file control totals,錯誤檔案控制總計,,,
2129,error file edit,錯誤檔案編輯,,,
2130,error flag,錯誤旗標,,,
2131,error format,錯誤格式,,,
2132,error free,無錯,無錯誤 ,,
2133,error free data transmission,無錯資料傳輸,,,
2134,error free encoding,無錯編碼,,,
2135,error free message,無錯訊息,,,
2136,error free operation,無錯操作,,,
2137,error free running period,無錯運行週期,,,
2138,error free signal message,無錯信號訊息,,,
2139,error free transmission,無錯傳輸,,,
2140,error free transmission of data,資料無錯傳輸,,,
2141,error function,誤差函數,,,
2142,error generated,錯誤產生,,,
2143,error generation model,錯誤產出模型,,,
2144,error handler,錯誤處置器,,,
2145,error handling,錯誤處置,出錯處理 ,,
2146,error handling package,錯誤處置套裝軟體,,,
2147,error in address,位址錯誤；位址錯,,,
2148,error in label,標號錯誤,,,
2149,error in operation,操作錯誤,,,
2150,error in reading,讀入錯誤,,,
2151,error indication,錯誤指示,,,
2152,error indication circuit,錯誤指示電路,差錯指示電路 ,,
2153,error indicator,錯誤指示器,,,
2154,error induced grammar,錯誤導出文法,,,
2155,error information,錯誤資訊,,,
2156,error information declarative,錯誤資訊宣告,,,
2157,error information table,錯誤資訊表,,,
2158,error inherited,錯誤繼承,,,
2159,error initial,錯誤初始,,,
2160,error interception,錯誤截取,,,
2161,error interrupt,錯誤中斷,出錯中斷 ,,
2162,error interrupt buffer,錯誤中斷緩衝器,,,
2163,error interrupt processing,錯誤中斷處理,出錯中斷處理 ,,
2164,error interrupt request vector,錯誤中斷請求向量,,,
2165,error item,錯誤項目,,,
2166,error job,錯誤工件,,,
2167,error journal output format,錯誤日誌輸出格式,,,
2168,error latch trace program,錯誤閂追蹤程式,,,
2169,error latency,錯誤潛時,差錯潛伏期 ,,
2170,error limit,錯誤極限,,,
2171,error list,錯誤列表,差錯表 ,,
2172,error locating,錯誤定位,,,
2173,error lock,錯誤鎖定,錯誤封鎖, *出錯封鎖 ,,
2174,error log manager,錯誤日誌管理器,,,
2175,error log table,錯誤日誌表,,,
2176,error log,錯誤日誌,,,
2177,error logger,錯誤登入器,出錯登記程序 ,,
2178,error logger file,錯誤登入器檔案,,,
2179,error logging,錯誤登錄,,,
2180,error logging and analysis,錯誤登錄與分析,,,
2181,error logging register,錯誤登錄暫存器,,,
2182,error logging report,錯誤登錄報表,,,
2183,error loop,錯誤迴路,,,
2184,error macro,錯誤巨集,,,
2185,error mark,錯誤標示,,,
2186,error matrix method,錯誤矩陣法,,,
2187,error measuring device,誤差量測裝置,,,
2188,error measuring system,誤差量測系統,,,
2189,error message,錯誤訊息,,,
2190,error message editor,錯誤訊息編輯器,,,
2191,error message list,錯誤訊息列表,,,
2192,error message module,錯誤訊息模組,,,
2193,error message output,錯誤訊息輸出,,,
2194,error message repertoire,錯誤訊息清單,,,
2195,error message warning,錯誤訊息警告,,,
2196,error messages at compile time,編譯時錯誤訊息,,,
2197,error messages at run-time,運行時錯誤訊息,,,
2198,error model,錯誤模型,錯誤模型 ,,
2199,error of reading,閱讀誤差,,,
2200,error of transmission,傳輸錯誤,傳輸錯誤 ,,
2201,error patter register,錯誤模式暫存器,,,
2202,error pattern,錯誤型樣,錯誤模式 ,,
2203,error pattern generator,錯誤型樣產生器,,,
2204,error pattern register,錯誤型樣暫存器,,,
2205,error prediction,錯誤預測,錯誤預測 ,,
2206,error prediction model,錯誤預測模型,錯誤預測模型 ,,
2207,error prevention,錯誤預防,,,
2208,error print,錯誤列印,,,
2209,error printout,錯誤印出,,,
2210,error processing declaration,錯誤處理宣告,,,
2211,error processing subsystem,錯誤處理子系統,,,
2212,error prone module,易出錯模組,,,
2213,error propagated,錯誤傳播,,,
2214,error propagation limiting code,錯誤傳播限制碼,錯誤傳播受限碼 ,,
2215,error protection procedure,錯誤保護程序,,,
2216,error queue,錯誤佇列,,,
2217,error range,誤差範圍；錯誤範圍,差錯范圍 ,,
2218,error rate,錯誤率,出錯率, *誤碼率 ,,
2219,error rate for input,輸入錯誤率,輸入錯誤率 ,,
2220,error rate measuring equipment,錯誤率量測設備,,,
2221,error rate of keying,按鍵錯誤率,,,
2222,error rate of telegraph,電報錯誤率,,,
2223,error ratio,錯誤比,,,
2224,error record,錯誤記錄,,,
2225,error recording printout,錯誤記錄印出,,,
2226,error recovery,錯誤復原,差錯恢復 ,,
2227,error recovery manager,錯誤復原管理器,,,
2228,error recovery procedure,錯誤恢復程序,錯誤恢復過程 ,,
2229,error recovery procedure information block,錯誤復原程序資訊塊,,,
2230,error recovery procedure,錯誤恢復程序,,,
2231,error recovery program interface byte,錯誤恢復程式介面位元組,,,
2232,error recovery program,錯誤恢復程式,,,
2233,error recovery routine,錯誤恢復常式,,,
2234,error register,錯誤暫存器,,,
2235,error report,錯誤報表,,,
2236,error reporting routine,錯誤報告常式,,,
2237,error request process,錯誤請求處理,,,
2238,error residual,錯誤殘餘,,,
2239,error return,錯誤轉回,,,
2240,error return address,錯誤轉回位址,,,
2241,error return-information,錯誤轉回資訊,,,
2242,error routine,錯誤常式,出錯處理例程 ,,
2243,error routine address,錯誤常式位址,,,
2244,error seeding,錯誤播種,錯誤撒播 ,,
2245,error serverity code,錯誤嚴重性代碼,,,
2246,error signal,錯誤信號,,,
2247,error source,誤差根源,,,
2248,error span,誤差跨距；誤差差距,錯誤跨度 ,,
2249,error squared criterion,誤差平方準則,,,
2250,error state,錯誤狀態,,,
2251,error statistics,錯誤統計,,,
2252,error statistics by tape volume,按帶卷的錯誤統計,,,
2253,error statistics by volume,按卷錯誤統計,,,
2254,error statistics volume,錯誤統計卷,,,
2255,error status,錯誤狀態,,,
2256,error status code,錯誤狀態碼,,,
2257,error status condition,錯誤狀態條件,,,
2258,error status word,錯誤狀態字,錯誤狀態字 ,,
2259,error stop,錯誤停止,,,
2260,error summary,錯誤摘要,,,
2261,error summary counter,錯誤摘要計數器,,,
2262,error summary file,錯誤摘要檔案,,,
2263,error symbol,錯誤符號,,,
2264,error tape,錯誤帶,,,
2265,error tape transmission,錯誤帶傳輸,,,
2266,error term,錯誤項,,,
2267,error trapping routine,錯誤設陷常式,錯誤捕獲例程 ,,
2268,error treatment,錯誤處置,,,
2269,error unbalanced,不平衡誤差,,,
2270,error value,錯誤值,,,
2271,error vector computer,誤差向量計算機,,,
2272,error volume analysis,錯誤卷分析,,,
2273,error-free,無錯誤,無差錯 ,,
2274,error-free operation,無錯操作,無錯操作 ,,
2275,error-free running period,無錯運行週期,無錯運行期 ,,
2276,errors and omissions,錯誤與遺漏,,,
2277,ersatz device,代用裝置,,,
2278,ES,專家系統,專家系統 ,,
2279,ESA-IRS,歐洲航空局訊息檢索服務,,,
2280,Esaki-diode,江崎二極體,,,
2281,escape,逸出,轉義 ,,
2282,escape character,逸出字元；分離字元,,,
2283,escape code,逸出碼,,,
2284,escape instruction,逸出指令,,,
2285,escape key,逸出鍵,,,
2286,escape locking,逸出鎖定,,,
2287,escape message,逸出訊息,,,
2288,escape routine,逸出常式,,,
2289,escape sequence,逸出順序,轉義序列 ,,
2290,escape sequence command,逸出順序命令,,,
2291,escape string,逸出字串,,,
2292,escape structure,逸出結構,,,
2293,escape symbol,逸出符號,,,
2294,ESCORT,ESCORT程式語言,,,
2295,escrowed encryption standard,託管加密標準,托管加密標准 ,,
2296,ESDI,增強型小型裝置介面,增強型小設備接口, *ESDI接口 ,,
2297,E-service,電子服務,電子服務 ,,
2298,ESOPE,ESOPE計算機系統,,,
2299,ESPOL,ESPOL作業系統語言,,,
2300,ESS,主管支援系統,經理支持系統 ,,
2301,essential attribute,基本屬性,,,
2302,essential hazard,本質冒險,,,
2303,essential optional service,基本選項服務,,,
2304,essential prime implicant,基本主蘊含項,,,
2305,essentiality,本質,,,
2306,esthesiometer,觸覺測量器,,,
2307,esthesiometry,觸覺測量法,,,
2308,estimated annual usage,估計年度使用量,,,
2309,estimated annual usage quantity,估計年度使用數量,,,
2310,estimated annual use,估計年度使用,,,
2311,estimated average annual usage,估計平均年度使用量,,,
2312,estimated completion date,估計完成日期,,,
2313,estimated entry searching,估計分錄搜尋,,,
2314,estimated time of arrival,估計到達時間,,,
2315,estimated time of departure,估計離開時間,,,
2316,estimation,估計,,,
2317,estimation of reliability parameter,可靠度參數估計,,,
2318,estimation theory,估計理論,,,
2319,estimator,估計器,,,
2320,E-string,E字串,,,
2321,etch,蝕；蝕刻,刻蝕 ,,
2322,etch back,深蝕刻,,,
2323,etch cutting,蝕割,腐蝕切割 ,,
2324,etch pattern,蝕刻圖型,,,
2325,etch type,蝕刻型式,,,
2326,etchant resist,抗蝕劑,,,
2327,etched circuit,蝕刻電路,,,
2328,etched foil process,蝕箔處理,,,
2329,etched printed circuit,蝕刻印刷電路,,,
2330,etched wire technique,蝕刻導線技術,,,
2331,etcher,蝕刻器,,,
2332,etching,蝕；蝕刻,,,
2333,e-text,電子本文,電子文本 ,,
2334,Ethernet,乙太網路,以太網 ,,
2335,Ethernet access method,乙太網路存取方法,,,
2336,Ethernet communications system,乙太網路通訊系統,,,
2337,Ethernet compatible hardware,乙太網路相容的硬體,,,
2338,Ethernet computer network,乙太電腦網路,,,
2339,Ethernet file transfer protocol,乙太網路檔案傳送協定,,,
2340,Ethernet interface,乙太網路介面,,,
2341,Ethernet LAN,乙太區域網路,,,
2342,Ethernet like computer network,類乙太網路式計算機網路,,,
2343,Ethernet like network,類乙太的網路,,,
2344,Ethernet linkage,乙太網路鏈接,,,
2345,Ethernet physical channel,乙太網路實體通道,,,
2346,Ethernet protocol,乙太網路協定,,,
2347,Ethernet specification,乙太網路技術規格說明,,,
2348,Ethernet/802.3,乙太網路/802.3規格,,,
2349,Ethernet/IEEE,乙太網路IEEE規格,,,
2350,etymology,詞源學,詞源學 ,,
2351,EUCLID,EUCLID語言,,,
2352,Euclidean algorithm,歐氏演算法,,,
2353,Euclidean distance,歐幾里德距離,,,
2354,Eudora,Eudora電子郵件處理軟體,,,
2355,EULER,EULER程式語言,,,
2356,Euler circuit,E尤拉電路,歐拉回路 ,,
2357,Euler digraph,歐拉有向圖,,,
2358,Euler graph,歐拉圖,,,
2359,Euler loop,歐拉迴路,,,
2360,Euler method,歐拉法,,,
2361,Euler number,歐拉數,,,
2362,Euler path,歐拉路徑,歐拉路徑 ,,
2363,Eulerian digraph,歐拉有向圖,,,
2364,Eulerian equation,歐拉方程式,,,
2365,E-unsatisfiability,E不可滿足性,,,
2366,Eurolex,歐洲法律中心資料庫,,,
2367,Euronet,歐洲網路,,,
2368,European academic research network,歐洲學術研究網路,,,
2369,European broadcasting union,歐洲廣播聯盟,,,
2370,European broadcasting union,歐洲廣播聯盟,,,
2371,European communication satellite committee,歐洲通訊衛星委員會,,,
2372,European community information service,歐洲共同體資訊服務,,,
2373,European computer conference,歐洲計算機會議,,,
2374,European computer manufacture association,歐洲電腦製造商協會,,,
2375,European computer manufacturers' association,歐洲電製造商協會,,,
2376,European computing congress,歐洲計算會議,,,
2377,European conference on electronics,歐洲電子學會議,,,
2378,European economic community's on-line network,歐洲經濟共同體連線網路,,,
2379,European informatics network,歐洲資訊學網路,,,
2380,European information network,歐洲資訊網路,,,
2381,European network,歐洲計算機網路,,,
2382,European patent office,歐洲專利局,,,
2383,European space agency network,歐洲航空局網路,,,
2384,European space agency,歐洲航空局,,,
2385,European space data center,歐洲航空資料中心,,,
2386,European space research laboratory,歐洲航空研究實驗室,,,
2387,European telecommunication standard institution,歐洲電信標準協會,,,
2388,European teleprocessing system,歐洲電傳處理系統,,,
2389,European wideband communications system,歐洲寬頻通訊系統,,,
2390,evaluate,評估；求值,,,
2391,evaluated price,評估價格,,,
2392,evaluation,評估；求值,評價, *評估 ,,
2393,evaluation criterion,評估準則,,,
2394,evaluation data,評估資料,,,
2395,evaluation environment,評估環境,,,
2396,evaluation expression,求值陳式,,,
2397,evaluation function,評估函數,評價函數 ,,
2398,evaluation module,評估模組,,,
2399,evaluation module interface,評估模組介面,,,
2400,evaluation of argument subscript,引數下標求值,,,
2401,evaluation of arithmetic expression,算術表式求值,,,
2402,evaluation of assignment statement,指定敘述求值,,,
2403,evaluation of Chinese character coding input method,中文輸入法評估,,,
2404,evaluation of expression,表式求值,,,
2405,evaluation of Hanzi coding input method,漢字編碼輸入法評估,漢字編碼輸入方法評測 ,,
2406,evaluation of logical expression,邏輯表式求值,,,
2407,evaluation of machine translation,機器翻譯評估,機器翻譯評價 ,,
2408,evaluation of mixed mode expression,混合模式表式求值,,,
2409,evaluation of predicates,述詞求值,,,
2410,evaluation of subscript argument,下標引數求值,,,
2411,evaluation order,評估次序,,,
2412,evaluation processor module,評估處理器模組,,,
2413,evaluation program,評估程式,,,
2414,evaluation report,評估報告,,,
2415,evaluation rule,評估規則,評測規則 ,,
2416,evaluation rule for the inputing Chinese character keyboard,輸入中文字元鍵盤之評估規則,,,
2417,evaluation software for Chinese character coding input,中文字元編碼之評估軟體,,,
2418,evaluation software for Hanzi coding input,漢字編碼輸入評估軟體,漢字編碼輸入評測軟件 ,,
2419,evaluation system,評估系統,,,
2420,evaluation test procedure,評估測試程序,,,
2421,evaluative abstract,評估性摘要,,,
2422,evaluator,評估器；求值器,,,
2423,evaporated film disk,蒸發膜磁碟,,,
2424,evaporative cooling,蒸發冷卻,蒸發冷卻 ,,
2425,evasive action,迴避行動,,,
2426,even component,偶組件,,,
2427,even controlled gate,偶數控制閘,,,
2428,even function,偶函數,,,
2429,even header,偶標頭,,,
2430,even line,偶數行,,,
2431,even location,偶數位置,,,
2432,even logic block,偶邏輯塊,,,
2433,even loop,偶迴路,,,
2434,even memory buffer register,偶記憶體緩衝暫存器,,,
2435,even memory location,偶記憶體位置,,,
2436,even number,偶數,,,
2437,even numbered channels,偶數通道,,,
2438,even numbered error,偶數錯誤,,,
2439,even parity,偶同位,,,
2440,even parity check,偶同位核對,,,
2441,even parity select,偶同位選擇,,,
2442,even permutation,偶排列,,,
2443,even substitution,偶替代,,,
2444,even surface,偶數面,,,
2445,even symmetry,偶對稱,,,
2446,even-odd check,奇偶核對,,,
2447,even-parity check,偶檢驗,偶檢驗 ,,
2448,event,事件,事件 ,,
2449,event based control,事件為本的控制,,,
2450,event based planning and control,事件為本的計劃控制,,,
2451,event chain,事件鍊,,,
2452,event channel,事件通道,,,
2453,event class,事件類別,,,
2454,event code,事件碼,,,
2455,event control block,事件控制塊,事件控制塊 ,,
2456,event count,事件計數,,,
2457,event counter,事件計數器,,,
2458,event data,事件資料,,,
2459,event datatype,事件資料型式,,,
2460,event definition language,事件定義語言,事件定義語言 ,,
2461,event delay,事件延遲,,,
2462,event dependence,事件依賴性,事件依賴性 ,,
2463,event description,事件描述,事件描述 ,,
2464,event detection,事件檢測,,,
2465,event detector,事件檢測器,事件檢測器, *事件檢測程序 ,,
2466,event directed simulation,事件導引模擬,,,
2467,event driven,事件驅動,,,
2468,event driven executive,事件驅動執行,事件驅動執行程序 ,,
2469,event driven monitor,事件驅動監視器,,,
2470,event driven procedure,事件驅動程序,,,
2471,event driven processes,事件驅動處動,,,
2472,event filter,事件過濾器,事件過濾器 ,,
2473,event flag,事件旗標,,,
2474,event flag cluster,事件旗標叢集,,,
2475,event graph,事件圖,,,
2476,event handling,事件處置,,,
2477,event independence,事件獨立性,事件獨立性 ,,
2478,event interrupt,事件中斷,,,
2479,event interrupt queue,事件中斷佇列,,,
2480,event list,事件列表,,,
2481,event logger protocol,事件登入器協定,,,
2482,event management system,事件管理系統,,,
2483,event mark,事件標示,,,
2484,event mode,事件模式,事件方式 ,,
2485,event name,事件名,,,
2486,event option,事件選項,,,
2487,event oriented,事件導向,,,
2488,event oriented language,事件導向語言,,,
2489,event posting,事件告示,,,
2490,event processing,事件處理,事件處理 ,,
2491,event pseudo variable,事件偽變數,,,
2492,event queue,事件佇列,事件隊列 ,,
2493,event report,事件報告,事件報告 ,,
2494,event routine,事件常式,,,
2495,event scanning,事件掃瞄,,,
2496,event scheduling,事件排程,,,
2497,event scheduling system,事件排程系統,,,
2498,event simulation,事件模擬,,,
2499,event source,事件源,事件源 ,,
2500,event space,事件空間,,,
2501,event storage and distribution unit,事件儲存與分配單元,,,
2502,event synchronization,事件同步,,,
2503,event table,事件表,事件表 ,,
2504,event tag,事件標籤,,,
2505,event tracer,事件追蹤器,,,
2506,event type,事件類型,,,
2507,event variable,事件變數,,,
2508,event wait queue,事件等待佇列,,,
2509,event-condition-action rule,事件-條件-動作規則,事件-條件-動作規則, *ECA規則 ,,
2510,event-driven,事件驅動,事件驅動 ,,
2511,event-driven language,事件驅動語言,事件驅動語言 ,,
2512,event-driven program,事件驅動程式,事件驅動程序 ,,
2513,event-driven task scheduling,事件驅動任務排程,事件驅動任務調度 ,,
2514,eventuality,可能事件,,,
2515,evidence theory,證據理論,証據理論 ,,
2516,evident code,明碼,,,
2517,evidential reasoning,證據推理,証據推理 ,,
2518,evoke module control,喚起模組控制,,,
2519,evolution,進化,進化 ,,
2520,evolution checking,進化檢查,進化檢查 ,,
2521,evolution computing,進化計算,,,
2522,evolution program,進化程式,進化程序 ,,
2523,evolution programming,進化程式設計,進化程序設計 ,,
2524,evolution strategy,進化策略,進化策略 ,,
2525,evolutionary computing,進化計算,進化計算 ,,
2526,evolutionary development,進化發展,進化發展 ,,
2527,evolutionary model,演化模型,演化模型 ,,
2528,evolutionary operation,改良作業,,,
2529,evolutionary optimization,進化最佳化,進化優化 ,,
2530,evolutionary process,改良過程,,,
2531,evolutionary program link procedure,改良程式鏈接程序,,,
2532,evolutionary system for data processing,資料處理改良系統,,,
2533,evolutionism,演化機制,進化機制 ,,
2534,evolving natural language information model,漸近自然語言資訊模型,,,
2535,exact cover problem,恰當覆蓋問題,恰當覆蓋問題 ,,
2536,examination of memory,記憶體檢查,,,
2537,examine,檢查,,,
2538,examine region,檢查區域,,,
2539,examine statement,檢查敘述,,,
2540,example program graph,實例程式圖,,,
2541,exceed capacity,超容量,,,
2542,Excel,Excel試算表軟體,,,
2543,excellent diagnostics,卓越診斷,,,
2544,except gate,除外閘,,,
2545,except operation,除外操作,,,
2546,exception,異常；例外,異常 ,,
2547,exception analysis,異常分析,,,
2548,exception analysis investigation,異常分析調查,,,
2549,exception analysis report,異常分析報表,,,
2550,exception analysis system,異常分析系統,,,
2551,exception character handling,異常字元處置,,,
2552,exception code,異常碼,,,
2553,exception condition,異常條件,,,
2554,exception control statement,異常控制敘述,,,
2555,exception declaration,異常宣告,,,
2556,exception dispatcher,異常調度器,異常分派程序 ,,
2557,exception enables,例外允許,,,
2558,exception gate,異常閘,,,
2559,exception handler,異常處置器,異常處理程序 ,,
2560,exception handling,異常處置,異常處理 ,,
2561,exception handling mechanism,異常處置機制,,,
2562,exception item,異常項,,,
2563,exception item encoding,異常項編碼,,,
2564,exception message,異常訊息,,,
2565,exception mode,異常模態,,,
2566,exception model,異常模型,,,
2567,exception name,異常名,,,
2568,exception operation,例外作業,,,
2569,exception OR,例外或,,,
2570,exception principle system,異常原則系統,,,
2571,exception process entry descriptor,異常處理登錄描述符,,,
2572,exception processing descriptor segment,異常處理描述符區段,,,
2573,exception processor message,異常處理程式訊息,,,
2574,exception raised in communication task,通訊任務引起的異常,,,
2575,exception raised in declaration,宣告引起的異常,,,
2576,exception record,異常記錄,,,
2577,exception report,異常報表；例外報表,,,
2578,exception reported,異常報告,,,
2579,exception reporting,異常報告,,,
2580,exception request,異常請求,,,
2581,exception response,異常回應,,,
2582,exception routine,異常例行常式,,,
2583,exception scheduling program,異常排程程式,異常調度程序 ,,
2584,exception scheduling routine,異常排程常式,,,
2585,exception service routine,異常服務常式,,,
2586,exception vector,異常向量,,,
2587,exception word dictionary,異常字字典,,,
2588,exceptional code,例外碼,,,
2589,exceptional condition,異常條件,,,
2590,exceptional condition code,異常條件碼,,,
2591,excerpt,摘錄（選粹）,,,
2592,excess 3 binary coded decimal,超3二進碼十進數,,,
2593,excess 64 code,超64碼,,,
2594,excess carrier,過剩載子,,,
2595,excess charge,過剩電荷,,,
2596,excess code,餘碼,,,
2597,excess conduction,過剩電導,,,
2598,excess electron,多餘電子,,,
2599,excess notation,超越記法,,,
2600,excess-3 coded decimal system,超3碼的十進制系統,,,
2601,excess-3 representation,超3表示法,,,
2602,excess-3 value,超3值,,,
2603,excess-fifty code,超五十碼,,,
2604,excess-fifty representation,超五十表示法,,,
2605,excessive subscript,多餘下標,,,
2606,excess-six code,超6碼,,,
2607,excess-sixty-four binary notation,超64二進制記法,,,
2608,excess-three,超三碼,,,
2609,excess-three code,超三碼,,,
2610,excess-three representation,超三表示法,,,
2611,exchange,交換；交換機,交換 ,,
2612,exchange algorithm,交換演算法,,,
2613,exchange area,交換區,,,
2614,exchange automatic,自動交換,,,
2615,exchange buffering,交換緩衝,,,
2616,exchange central office,總局交換機,,,
2617,exchange class,交換等級,,,
2618,exchange control logic,交換控制邏輯,,,
2619,exchange cross-bar switch,叉線式電話交換,,,
2620,exchange data terminal,交換資料終端機,,,
2621,exchange dial,交換撥號,,,
2622,exchange director,交換導引器,,,
2623,exchange facilities,交換設施,,,
2624,exchange input/output,交換輸入輸出,,,
2625,exchange instruction,交換指令,,,
2626,exchange jump,交換跳越,,,
2627,exchange keying,交換鍵控,,,
2628,exchange line,交換線路,,,
2629,exchange line call,交換線路呼叫,,,
2630,exchange network,交換網路,,,
2631,exchange operation,交換運算,,,
2632,exchange oriented operator control,交換機導向的操作員控制,,,
2633,exchange permutation,交換排列,交換排列 ,,
2634,exchange procession,交換過程,,,
2635,exchange program,交換程式,,,
2636,exchange register,交換暫存器,,,
2637,exchange sequence,交換序列,,,
2638,exchange service,交換服務,,,
2639,exchange sort,交換分類,交換排序 ,,
2640,exchange sorting,互換分類,,,
2641,exchange step,交換步驟,,,
2642,exchange storage,交換儲存,,,
2643,exchange system,交換系統,,,
2644,exchange text string,交換正文字串,,,
2645,exchange trunk,交換幹線,,,
2646,exchange unit,交換單元,,,
2647,exchangeable disc,可換型磁碟,,,
2648,exchangeable disk storage,可換型磁碟儲存器,,,
2649,exchanger,交換器,,,
2650,excitation,激勵,,,
2651,excitation table,激勵表,,,
2652,excitation trigger,激勵觸發器,,,
2653,excitatory input,激勵輸入,,,
2654,excited state,受激狀態,,,
2655,exciton,激發性電子,,,
2656,exclude,排除,,,
2657,excluded,已排除,,,
2658,excluded-record string,排除記錄串,,,
2659,exclusion,互斥,,,
2660,exclusion gate,互斥閘,,,
2661,exclusion key,互斥鍵,,,
2662,exclusion operation,互斥運算,,,
2663,exclusion word dictionary,排斥字字典,,,
2664,exclusive,互斥；排斥,,,
2665,exclusive attribute,互斥屬性,,,
2666,exclusive branch,互斥分支,,,
2667,exclusive control,互斥控制,,,
2668,exclusive event,互斥事件,,,
2669,exclusive exchange line,互斥交換線路,,,
2670,exclusive gate,互斥閘,,,
2671,exclusive lock,互斥型鎖,排它鎖 ,,
2672,exclusive lock state,互斥鎖定狀態,,,
2673,exclusive mode,互斥模式,,,
2674,exclusive NOR,互斥NOR,,,
2675,exclusive NOR gate,互斥非或閘,,,
2676,exclusive normal input,互斥正常輸入,,,
2677,exclusive option,互斥任選項,,,
2678,EXCLUSIVE OR,互斥或,,,
2679,exclusive problem,互斥問題,,,
2680,exclusive read,互斥閱讀,,,
2681,exclusive reference,互斥引用,,,
2682,exclusive segment,互斥段,,,
2683,exclusive transition,互斥變遷,互斥變遷 ,,
2684,exclusive update,互斥更新,,,
2685,exclusive usage mode,互斥使用模,互斥使用方式 ,,
2686,exclusive-allow-read lock state,互斥允讀鎖定狀態,,,
2687,exclusiveness,排他性；互斥性,,,
2688,EXCLUSIVE-NOR gate,互斥反或閘,,,
2689,EXCLUSIVE-NOR,互斥反或,,,
2690,exclusive-OR element,互斥或元件,,,
2691,exclusive-OR function,互斥或功能,,,
2692,exclusive-OR gate,互斥或閘,異[或]門 ,,
2693,exclusive-OR matrix,互斥或矩陣,,,
2694,exclusive-OR operation,互斥或作業,,,
2695,exclusive-OR operator,互斥或運算子,,,
2696,exclusive-OR,互斥或,,,
2697,exclusive-user circuit,用戶專用電路；互斥用戶電路,,,
2698,EXEC build-in function,內建EXEC函數,,,
2699,EXEC statement,EXEC敘述,,,
2700,executable,可執行,,,
2701,executable array statement,可執行陣列敘述,,,
2702,executable code program tape,可執行代碼程式帶,,,
2703,executable file,可執行檔,可執行文件 ,,
2704,executable image,可執行影像,,,
2705,executable instruction,可執行指令,,,
2706,executable module management,可執行模組管理,,,
2707,executable program,可執行程式,可執行程序 ,,
2708,executable program notation,可執行程式記法,,,
2709,executable program unit,可執行程式單元,,,
2710,executable section,可執行區段,,,
2711,executable source statement,可執行原始敘述,,,
2712,executable specification,可執行規格,,,
2713,executable statement,可執行敘述,,,
2714,executable statement label,可執行敘述標號,,,
2715,executable syntax notation,可執行語法記法,,,
2716,executable test suite,可執行測試套,,,
2717,executable trace,可執行追蹤,,,
2718,execute,執行,,,
2719,execute bit,執行位元,,,
2720,execute channel program,執行通道程式,,,
2721,execute component,執行組件,,,
2722,execute control cycle,執行控制週期,,,
2723,execute cycle,執行週期,,,
2724,execute exception,執行異常,,,
2725,execute flag,執行旗標,,,
2726,execute input/output system,執行輸入輸出系統,,,
2727,execute input/output,執行輸入輸出系統；執行輸入輸出,,,
2728,execute instruction,執行指令,,,
2729,execute interface program,執行介面程式,,,
2730,execute local,局部執行,,,
2731,execute network analysis utility,執行網路分析公用程式,,,
2732,execute phase,執行相；執行階段；執行狀態,,,
2733,execute register content,執行暫存器內容,,,
2734,execute statement,執行敘述,,,
2735,execute store,執行儲存器,,,
2736,execute vector,執行向量,,,
2737,execute(EXEC) statement,執行敘述,,,
2738,execute-assignment-statement,執行指定敘述,,,
2739,execute-if-statement,執行如果敘述,,,
2740,executing block,執行程式塊,,,
2741,executing instructions,執行指令,,,
2742,executing state,執行狀態,,,
2743,execution,執行；執行過程,執行 ,,
2744,execution abort,執行異常中止,,,
