編號,原文,臺灣用語,大陸用語,其他用語,
5758,conversational translator writing system,交談式翻譯器撰寫系統,,,
5759,conversational utility,交談式公用程式,,,
5760,converse,逆,,,
5761,converse digraph,逆有向圖,,,
5762,converse graph,逆圖,,,
5763,converse of relation,逆關係,,,
5764,converse routine,逆常式,,,
5765,converse sending roller,逆向發送滾輪,,,
5766,converse theorem,逆定理,,,
5767,conversion,轉換,轉換 ,,
5768,conversion accuracy,轉換精確度,,,
5769,conversion and check limit,轉換和檢查限制,,,
5770,conversion chart,轉換圖,,,
5771,conversion code,轉換碼,,,
5772,conversion curve,轉換曲線,,,
5773,conversion device,轉換裝置,,,
5774,conversion equipment,轉換設備,,,
5775,conversion factor,轉換因數,,,
5776,conversion field,轉換欄位,,,
5777,conversion in expressions,陳式內之轉換,,,
5778,conversion instruction,轉換指令,,,
5779,conversion key,轉換鍵,,,
5780,conversion loss,轉換損耗,,,
5781,conversion mode,轉換模式,,,
5782,conversion of constant,常數轉換,,,
5783,conversion of information,資訊轉換,,,
5784,conversion operator,轉換運算子,,,
5785,conversion parameter,轉換參數,,,
5786,conversion plan,轉換計畫,,,
5787,conversion process,轉換過程,,,
5788,conversion program,轉換程式,,,
5789,conversion rate,轉換速率,,,
5790,conversion ratio,轉換比,,,
5791,conversion reformat utility,轉換重訂格式公用程式,,,
5792,conversion resolution,轉換解析度,,,
5793,conversion routine,轉換常式,,,
5794,conversion rule,轉換規則,,,
5795,conversion symbol,轉換符號,,,
5796,conversion system,轉換系統,,,
5797,conversion table,轉換表,,,
5798,conversion table printing,轉換表列印,,,
5799,conversion time,轉換時間,,,
5800,conversion tools,轉換工具,,,
5801,conversion word rate,字轉換速率,,,
5802,convert,轉換,轉換,,
5803,convert character code,轉換字元碼,,,
5804,convert to binary,轉換為二進制,,,
5805,convert to decimal,轉換為十進制,,,
5806,converted journal entry,轉換成的日誌項,,,
5807,converted quantities,已轉換數量,,,
5808,converter,變流器；轉換器；轉換程式,轉換器 ,,
5809,converter analog element,轉換器類比元件,,,
5810,converter chip,轉換器晶片,,,
5811,converter instruction register,轉換器指令暫存器,,,
5812,converter logic element,轉換器邏輯元件,,,
5813,convertibility,可轉換性,,,
5814,convertible circuit breaker,可轉換電路斷路器,,,
5815,convertible information system,可轉換資訊系統,,,
5816,convertible signature,可轉換簽名,可轉換簽名 ,,
5817,convex,凸,,,
5818,convex cone,凸錐,,,
5819,convex decomposition,凸分解,凸分解 ,,
5820,convex edge,凸邊,,,
5821,convex function,凸函數,,,
5822,convex hull,凸包,凸包 ,,
5823,convex lens,凸透鏡,,,
5824,convex mirror,凸鏡,,,
5825,convex polygon,凸多邊形,凸多邊形 ,,
5826,convex programming,凸規劃,,,
5827,convex set,凸集,,,
5828,convex system,凸系統,,,
5829,convex volume,凸體,凸體 ,,
5830,convex-hull approximation,凸包逼近,凸包逼近 ,,
5831,convexity,凸性,,,
5832,convexity closure,凸閉包,,,
5833,convexity-concavity,凸凹性,凸凹性 ,,
5834,convey,運輸,,,
5835,conveyance buffer,運輸緩衝,,,
5836,conveyer,傳送器；輸送帶,,,
5837,conveyer system,傳送系統,,,
5838,convolution,卷積,卷積 ,,
5839,convolution code,卷積碼,,,
5840,convolution kernel,卷積核心,卷積核 ,,
5841,convolution method for divergent beams,發散束卷積法,發散束卷積法 ,,
5842,convolution method for parallel beams,平行束卷積法,平行束卷積法 ,,
5843,convolution operation,卷積運算,,,
5844,convolution processor,卷積處理機,,,
5845,convolution signal,卷積信號,,,
5846,convolution sum,卷積和,,,
5847,convolution summation,卷積求和,,,
5848,convolution theorem,卷積定理,,,
5849,convolutional code,卷積碼,,,
5850,convolutional coder,卷積編碼器,,,
5851,convolutional coding,卷積編碼,,,
5852,convolutional decoder,卷積解碼器,,,
5853,convolutional decoder assembly,卷積解碼器組合,,,
5854,convolved projection data,卷積投影數據,卷積投影數據 ,,
5855,conying machine,複製機,,,
5856,co-occurrence matrix,共生矩陣,共生矩陣 ,,
5857,Cook reducibility,Cook 可約性,庫克可歸約性 ,,
5858,coolant,冷卻劑,冷卻劑 ,,
5859,coolant distribution unit,冷卻劑分配裝置,,,
5860,cooler,冷卻器,,,
5861,cooling,冷卻,冷卻 ,,
5862,cooling agent,冷卻劑,,,
5863,cooling air,冷卻空氣,,,
5864,cooling distribution unit,冷卻分配裝置,,,
5865,cooling equipment,冷卻設備,,,
5866,cooling fan,冷卻風扇,,,
5867,cooling fin,冷卻散熱片,,,
5868,cooling jacket,冷卻套,,,
5869,cooling period,冷卻週期,,,
5870,cooling plate,冷卻板,,,
5871,cooling system,冷卻系統,,,
5872,Coons surface,Coons 表面,孔斯曲面 ,,
5873,cooperated graphics system,協力圖形系統；圖形系統,,,
5874,cooperating,合作,,,
5875,cooperating application,合作應用程式,,,
5876,cooperating concurrent processes,合作同作處理,,,
5877,cooperating index,合作指數,,,
5878,cooperating knowledge base system,合作知識庫系統,協作知識庫系統 ,,
5879,cooperating process,合作處理,協同操作進程 ,,
5880,cooperating program,合作程式,協同操作程序 ,,
5881,cooperating protocol,合作協定,,,
5882,cooperating software process,合作軟體處理,,,
5883,cooperating tasks,合作任務,,,
5884,cooperation,合作,協作 ,,
5885,cooperation architecture,合作體系架構,協作體系結構 ,,
5886,cooperation environment,合作環境,協作環境 ,,
5887,cooperation index,合作指數,,,
5888,cooperative,合作,,,
5889,cooperative check point,合作檢查點,協同檢查點 ,,
5890,cooperative communication,合作通訊,,,
5891,cooperative computing,合作計算,協同計算 ,,
5892,cooperative distributed problem solving,分散式合作求解,協作分布[式]問題求解 ,,
5893,cooperative game,合作競賽,,,
5894,cooperative information agent,合作資訊代理,協作信息主體 ,,
5895,cooperative installation,合作安裝,,,
5896,cooperative intelligence network system,合作智慧網路系統,,,
5897,cooperative mechanism,合作機制,,,
5898,cooperative multitasking,協調式多任務,協同多任務處理 ,,
5899,cooperative processing,合作處理,協作處理 ,,
5900,cooperative transaction processing,合作交易處理,協作事務處理 ,,
5901,coordinate,坐標,,,
5902,coordinate access array,坐標存取陣列,,,
5903,coordinate adder,坐標加法器,,,
5904,coordinate addressed memory,坐標定址記憶體,,,
5905,coordinate axiom,坐標公理,,,
5906,coordinate based modeling system,坐標為本的模型化系統,,,
5907,coordinate conversion,坐標轉換,,,
5908,coordinate conversion computer,坐標轉換電腦,,,
5909,coordinate converter,坐標轉換器,,,
5910,coordinate data,坐標資料,,,
5911,coordinate data receiver,座標資料接收器,,,
5912,coordinate data transmitter,座標資料發送器,,,
5913,coordinate data transmitter system,坐標資料發送器系統,,,
5914,coordinate digitizer,坐標數化器,,,
5915,coordinate file,坐標檔案,,,
5916,coordinate geometry,座標幾何,,,
5917,coordinate graphics,坐標圖形,,,
5918,coordinate indexing,坐標索引,,,
5919,coordinate line,坐標線,,,
5920,coordinate multiplex storage circuit,坐標多工儲存電路,,,
5921,coordinate pair,坐標對,,,
5922,coordinate paper,坐標紙,,,
5923,coordinate positioning system,坐標定位系統,,,
5924,coordinate primitive,坐標基元,,,
5925,coordinate retrieval,協調檢索,,,
5926,coordinate rotation digital computer,坐標旋轉數位電腦,,,
5927,coordinate scheme,協調方案,,,
5928,coordinate selector,坐標選擇器,,,
5929,coordinate storage,坐標式儲存器,,,
5930,coordinate surface,坐標面,,,
5931,coordinate system,坐標系統,,,
5932,coordinate term system,坐標項系統,,,
5933,coordinate transformation,坐標變換,,,
5934,coordinated axis control,坐標軸控制,,,
5935,coordinated control,協調控制,協調控制 ,,
5936,coordinated geometry,坐標幾何,,,
5937,coordinated joint motion,協調結合運動,,,
5938,coordinated test method,協調測試方法,,,
5939,coordinated universal time,協調世界時間,協調世界時間 ,,
5940,coordinates computed,計算坐標,,,
5941,coordinating calculating center,計算協調中心,,,
5942,coordinating element,協調元件,,,
5943,coordination,協調,協調 ,,
5944,coordination center,協調中心,,,
5945,coordination level,協調位準,,,
5946,coordination net,協調網,,,
5947,coordination number,協調號碼,,,
5948,coordination processor,協調處理機,,,
5949,coordinator,協調者,協調者 ,,
5950,coordinator entity expert system,協調者實體專家系統,,,
5951,coordinator routine,協調者常式,,,
5952,coordonnier,同位孔,,,
5953,coordonnier check,同位孔檢查,,,
5954,coordonnier system,同位孔系統,,,
5955,coplanar grid,共面柵極,,,
5956,coplanar tape,共面帶,,,
5957,copper binding wire,銅包線,,,
5958,copper clad,銅包覆,,,
5959,copper deposit,銅存,,,
5960,copper distributed data interface,銅線分布式資料介面,銅線分布式數據接口 ,,
5961,copper foil,銅箔,,,
5962,copper foil laminate,銅箔疊層板,,,
5963,copper plate,銅板,,,
5964,copper wire,銅線,,,
5965,copper-clad laminate,敷銅層板,,,
5966,coprocessing,共處理,協同處理 ,,
5967,coprocessor,共處理機,協處理器 ,,
5968,coprocessor arithmetic processor,共處理機運算處理機,,,
5969,coprocessor register,共處理機,,,
5970,copy,複製；抄寫；拷貝；複本,復制, *拷貝 ,,
5971,copy check,複製檢查,,,
5972,copy control character,複製控制字元,,,
5973,copy density,複製密度,,,
5974,copy descriptor,複製描述符,,,
5975,copy field,複製欄,,,
5976,copy file,複製檔案,,,
5977,copy group,複製組,,,
5978,copy line command,複製字行命令,,,
5979,copy on reference,參考複製,,,
5980,copy operation,複製操作,,,
5981,copy option,複製選項,,,
5982,copy process,複製過程,,,
5983,copy propagation,複製傳播,復制傳播 ,,
5984,copy protection,複製保護,復制保護 ,,
5985,copy rule,複製規則,,,
5986,copy screen mode,複製螢幕模式,,,
5987,copy selection,複製選擇,,,
5988,copyright,版權,,,
5989,coral ring,珊瑚環,,,
5990,cordwood module,積木式模組,,,
5991,cordwood technique,積木式技術,,,
5992,core,磁心,(磁)心,,
5993,core address,磁心位址,,,
5994,core allocation,磁心分配,,,
5995,core array,磁心陣列,,,
5996,core bank,磁心記憶庫,,,
5997,core buffer,磁心緩衝區,,,
5998,core common,共用磁心,,,
5999,core diode circuit,磁心二極體電路,,,
6000,core diode storage matrix,磁心二極體儲存矩陣,,,
6001,core driver,磁心驅動器,,,
6002,core dump,磁心傾印,,,
6003,core file,磁心檔案,,,
6004,core heating,磁心熱,,,
6005,core image,磁心影像；儲存像,,,
6006,core image library,磁心影像程式館,核心映像庫 ,,
6007,core load,核心載入,,,
6008,core load module,核心載入模組,,,
6009,core load overlay builder,核心載入重疊建立器,,,
6010,core management,磁心管理,,,
6011,core management macros,磁心管理巨集指令,,,
6012,core memory,磁心記憶體,,,
6013,core memory reentrant routine,磁心記憶體重入常式,,,
6014,core memory resident,磁心記憶體常駐區,,,
6015,core mismatch,磁心失配,,,
6016,core module,核心模組,,,
6017,core plane,磁芯板；磁心板,,,
6018,core production,磁心生成,,,
6019,core protocol,核心協定,,,
6020,core resident,磁心常駐,,,
6021,core resident routine,磁心常駐常式,,,
6022,core rope storage,磁心線儲存（體）,,,
6023,core stack,磁心堆疊,,,
6024,core storage,磁心儲存,,,
6025,core store,磁心儲存（體）,,,
6026,core switch circuit,磁心開關電路,,,
6027,core system,磁心系統,,,
6028,core tape,磁心帶,,,
6029,core testing circuit,磁心測試電路,,,
6030,core transistor circuit,磁心電晶體電路,,,
6031,coreference,互相參考,互指 ,,
6032,corner,角落,,,
6033,corner cut,切角,,,
6034,corner tolerance,轉角容差,,,
6035,corona,電暈,,,
6036,corona discharge,電暈放電,,,
6037,coroutine,共常式相關,協同例程 ,,
6038,coroutine call and return,共常式呼叫及回覆,,,
6039,coroutine linkage,共常式鏈接,,,
6040,corpora,語料庫,語料庫 ,,
6041,corporate data network,總公司資料網路,,,
6042,corporate database,總公司資料庫,,,
6043,corporate financial system,總公司財務系統,,,
6044,corporate information center,總公司資訊中心,,,
6045,corporate information service department,總公司資訊服務部,,,
6046,corporate management information system,總公司管理資訊系統,,,
6047,corporate phone directory,總公司電話目錄,,,
6048,corporate planning system,總公司規劃系統,,,
6049,corporate resolution,總公司決議,,,
6050,corporate strategic plan,企業策略計劃,,,
6051,corporation for open systems,開放系統公司,,,
6052,corpus,語料庫,語料庫 ,,
6053,corpus linguistics,語言學語料庫,語料庫語言學 ,,
6054,corpuscle,粒子,,,
6055,correct,正確,,,
6056,correct data,正確資料,,,
6057,correct entry,正確項,,,
6058,correct rate for input,輸入正確率,輸入正確率 ,,
6059,correct recognition rate,正確識別率,,,
6060,correct route,正確路線,,,
6061,correct time,正確時間,,,
6062,correctable error,可校正錯誤,,,
6063,correctable gate,可校正閘,,,
6064,corrected data,已校資料,,,
6065,correcting circuit,校正電路,,,
6066,correcting code,校正碼,,,
6067,correcting computer,校正計算機,,,
6068,correcting condition,校正條件,,,
6069,correcting element,校正元件,,,
6070,correcting function,校正函數,,,
6071,correcting pulse,校正脈衝,,,
6072,correcting signal,校正信號,校正信號 ,,
6073,correction,校正,,,
6074,correction capability,校正能力,,,
6075,correction channel,校正通道,,,
6076,correction code,校正碼,,,
6077,correction code byte,校正碼位元組,,,
6078,correction code check,校正碼檢查,,,
6079,correction coefficient,校正係數,,,
6080,correction data,校正資料,,,
6081,correction increment,校正增量,,,
6082,correction of error,誤差校正,,,
6083,correction program,校正程式,,,
6084,correction support circuitry,校正支援電路,,,
6085,correction system,校正系統,,,
6086,correction term,校正項,,,
6087,correction time,校正時間,,,
6088,corrective action,校正動作,改正性活動 ,,
6089,corrective action request,校正動作請求,,,
6090,corrective command,校正命令,,,
6091,corrective guidance command,校正導引命令,,,
6092,corrective maintenance,校正維護,,,
6093,corrective maintenance time,校正維護時間,,,
6094,corrective network,校正網路,,,
6095,corrective service,校正服務,,,
6096,correctness,正確性,正確性 ,,
6097,correctness of algorithm,演算法正確性,算法正確性 ,,
6098,correctness of concurrency control,並行控制的正確度,,,
6099,correctness oriented programming,正確度導向程式設計,,,
6100,correctness proof,正確性證明,正確性証明 ,,
6101,correctness specification,正確規格,,,
6102,corrector,校正器,,,
6103,corrector formula,校正器公式,,,
6104,corrector unit,校正器裝置,,,
6105,correlated data processor,相關資料處理機,,,
6106,correlated noise,相關雜訊,,,
6107,correlated radio lines,相關無線電線路,,,
6108,correlation adjusted,相關性調整,,,
6109,correlation coefficient,相關係數,,,
6110,correlation control unit,相關控制單元,相關控制部件 ,,
6111,correlation detection,相關檢測,相關探測 ,,
6112,correlation detector,相關檢測器,,,
6113,correlation level,相關位準,,,
6114,correlation matching,相關匹配,相關匹配 ,,
6115,correlation matrix,相關矩陣,,,
6116,correlation tolerance,相關容許度,,,
6117,correspondence,對應,,,
6118,correspondence problem,對應問題,,,
6119,correspondent,通信者；有往來客戶；符合,,,
6120,corresponding,對應,,,
6121,corresponding point,對應點,對應點 ,,
6122,corroborate,確證,確証 ,,
6123,corruption,訛誤,,,
6124,Coset,Coset集,,,
6125,cosine,餘弦,,,
6126,cosine equalizer,餘弦等化器,,,
6127,cost,成本,,,
6128,cost adjustment,成本調整,,,
6129,cost amount for month-to-date,本月至今日成本金額,,,
6130,cost analysis,成本分析,,,
6131,cost and effectiveness analysis,成本及效用分析,,,
6132,cost basis,成本基礎,,,
6133,cost benefit analysis,成本效益分析,,,
6134,cost broken down,成本分解,,,
6135,cost comparison,成本比較,,,
6136,cost control system,成本控制系統,,,
6137,cost deviation,成本偏差,,,
6138,cost deviation code,成本偏差碼,,,
6139,cost effectivity,成本有效性,,,
6140,cost estimate,成本估計,,,
6141,cost estimation,成本估計,,,
6142,cost function,成本函數,代價函數 ,,
6143,cost model,成本模型,,,
6144,cost of all on-hand items,全部在庫項目成本,,,
6145,cost of capital,資本成本,,,
6146,cost of on-hand,在庫成本,,,
6147,cost of placing an order,發出一訂單之成本,,,
6148,cost of sales,銷售成本,,,
6149,cost of sales this period,本期銷售成本,,,
6150,cost of sales this year,本年銷售成本,,,
6151,cost of usage this period,本期使用量成本,,,
6152,cost of usage this year,本年使用量成本,,,
6153,cost overrun,成本超出,,,
6154,cost per piece,每件成本,,,
6155,cost per unit,每單位成本,,,
6156,cost performance,成本績效,,,
6157,cost performance ratio,成本效益比,,,
6158,cost rate,成本比率,,,
6159,cost replace amount,成本替換金額,,,
6160,cost report,成本報表,,,
6161,cost summary,成本彙總,,,
6162,cost technique,成本技術,,,
6163,cost technique code,成本技術碼,,,
6164,cost total sheet,成本總計表單,,,
6165,cost variance,成本變異數,,,
6166,cost variations－current to standard,成本差異－現金對標準,,,
6167,cost worksheet,成本工作單,,,
6168,cost-based query optimization,成本為本的查詢最佳化,基于代價的查詢優化 ,,
6169,cost-benefit analysis,成本效益分析,成本效益分析 ,,
6170,costing,成本法,,,
6171,costing date,成本日期,,,
6172,costing table,成本表,,,
6173,co-tree,同樹結構,,,
6174,Council of Europe,歐洲議會,,,
6175,count area,計數區,,,
6176,count attribute,計數屬性,,,
6177,count field,計數欄,,,
6178,count key data device,計數鍵資料裝置,,,
6179,count key data format,計數鍵資料格式,,,
6180,count of value,計值,,,
6181,count parameter,計數參數；計數器,,,
6182,countable function,可計算函數,,,
6183,counted quantity,盤點數量,,,
6184,counted string,已計數字串,,,
6185,counter,計數器,計數器 ,,
6186,counter clockwise,逆時鐘方向,,,
6187,counter〔reversible counter〕,計數器[可逆計數器],計數器[可逆計數器],,
6188,counter-alternate arc,計數選擇弧,計數選擇弧 ,,
6189,countermeasure,對策,對策 ,,
6190,counting semaphore,計數旗號,,,
6191,coupled device,耦合裝置,,,
6192,coupled system,耦合系統,,,
6193,coupled transmission line,耦合傳輸線,耦合傳輸線 ,,
6194,coupler,耦合器,,,
6195,coupling,耦合,耦合 ,,
6196,coupling degree,耦合度,耦合度 ,,
6197,coupling inertia,耦合慣性,,,
6198,coupling ratio,耦合比率,,,
6199,Courier,Courier字型,,,
6200,course development system,課程開發系統,,,
6201,course line computer,航線計算機,,,
6202,courseware,教材；教學軟體,課件 ,,
6203,courtesy copy,副本,抄件 ,,
6204,cover,蓋子,,,
6205,cover assembly,蓋板組合,,,
6206,cover letter,封面信件,,,
6207,cover node,覆蓋節點,,,
6208,cover of set of dependencies,相依集的覆蓋,依賴集的覆蓋 ,,
6209,cover slide,蓋板滑軌,,,
6210,coverability graph,可覆蓋圖,可覆蓋圖 ,,
6211,coverability tree,可覆蓋樹,可覆蓋樹 ,,
6212,coverage analysis,適用範圍分析；涵蓋範圍分析,,,
6213,coverage analyzer,覆蓋分析器,,,
6214,coverage test,覆蓋測試,覆蓋測試 ,,
6215,covering,覆蓋,,,
6216,covering marking,覆蓋標示,覆蓋標識 ,,
6217,covert channel,隱蔽信道,隱蔽信道 ,,
6218,CP/OSS,CP/OSS辦公室自動化系統,,,
6219,CPI,平均指令周期數,平均指令周期數 ,,
6220,CPU,中央處理單元,中央處理器, *中央處理機 ,,
6221,crank,曲柄,,,
6222,crash,當機；故障的；系統故障,崩潰 ,,
6223,crash time,故障時間；趕工時間,,,
6224,Cray-1,Cray-1電腦,,,
6225,CRB,通道請求塊,,,
6226,CRC,循環冗餘檢查,循環冗余檢驗 ,,
6227,create,建立,,,
6228,create a directory,建立目錄,,,
6229,create form,建立表格,,,
6230,create primitive,建立基元,創建原語 ,,
6231,created symbol,生成符號,,,
6232,creating new document form,建立新文件表格,,,
6233,creation date,建立日期,創建日期 ,,
6234,credential,身份碼,,,
6235,credentials,憑證,憑証 ,,
6236,credit,貸款；信用,,,
6237,credit code,信用碼,,,
6238,credit description,信用描述,,,
6239,credit discount,信用折扣,,,
6240,credit extension decisions,信用延伸決策,,,
6241,credit limit,信用額度,,,
6242,credit memo,貸項憑單,,,
6243,credit memo code,貸項憑單碼,,,
6244,credit memo invoice reference,貸項憑單發票證明,,,
6245,credit memorandum,貸項憑單,,,
6246,credit verification,信用驗證,,,
6247,creditor,債權人,,,
6248,creepage distance,漏電距離,,,
6249,creeping random search,蠕行隨機搜尋,,,
6250,crew,組員,,,
6251,crimp connection,壓接,,,
6252,crimp depth,曲附深度,,,
6253,crippled leapfrog test,跛足跳位測試,踏步測試 ,,
6254,crisis management plan,危機管理計劃,,,
6255,criteria,準則,,,
6256,criterion function,準則函數,,,
6257,criterion register,準則暫存器,,,
6258,critical,關鍵；關鍵的,,,
6259,critical computation,關鍵計算,關鍵計算 ,,
6260,critical control,臨界控制,臨界控制 ,,
6261,critical current,臨界電流,,,
6262,critical error handler,緊要錯誤處置器,,,
6263,critical extension center,臨界延伸中心,,,
6264,critical field,臨界場,,,
6265,critical fusion frequency,臨界頻率,臨界停閃頻率 ,,
6266,critical item,緊要項目,,,
6267,critical load line,臨界負載線,臨界負載線 ,,
6268,critical microoperation,臨界微作業,,,
6269,critical operation time factor,緊要作業時間因數,,,
6270,critical orders list,緊要訂單列表,,,
6271,critical path,關鍵路徑,關鍵路徑 ,,
6272,critical path method,要徑法,,,
6273,critical path test generation,要徑測試產生,臨界通路測試產生法 ,,
6274,critical path tracing,追蹤要徑,,,
6275,critical piece first,關鍵部分優先,關鍵部分優先 ,,
6276,critical race,臨界競賽,,,
6277,critical ratio,臨界比,,,
6278,critical ratio limit,緊要比極限,,,
6279,critical ratio value,臨界比值,,,
6280,critical region,臨界區域,臨界區 ,,
6281,critical resource,臨界資源,臨界資源 ,,
6282,critical section,緊要區段；臨界區段,臨界區 ,,
6283,critical success factor,關鍵成功因素,關鍵成功因素 ,,
6284,critical temperature,臨界溫度,,,
6285,criticality,危急度,關鍵程度 ,,
6286,crop,剪裁,,,
6287,cropping,修剪,,,
6288,cross application support system,交叉應用支援系統,,,
6289,cross assembler,交叉組合程式,交叉匯編程序 ,,
6290,cross bar switch,縱橫式交換機,,,
6291,cross bar switching system,叉線式交換系統；縱橫式交換系統,,,
6292,cross check,交叉檢查,,,
6293,cross compiler,交叉編譯程式,,,
6294,cross compiling,交叉編譯,交叉編譯 ,,
6295,cross connect,交叉連接,交叉連接[單元] ,,
6296,cross correlation,交叉相關,,,
6297,cross correlative function,交叉相關函數,,,
6298,cross coupling,交叉耦合,交叉耦合 ,,
6299,cross coupling noise,交叉耦合雜訊,交叉耦合噪聲 ,,
6300,cross cursor,交叉游標,,,
6301,cross edge,交叉緣,橫跨邊 ,,
6302,cross feed,交叉串擾,,,
6303,cross file,交叉檔案,,,
6304,cross filing,交叉歸檔,,,
6305,cross fire,交叉串擾,,,
6306,cross flow blower,交叉流吹風機,,,
6307,cross footing,交叉合計,,,
6308,cross hair,十字準線,,,
6309,cross hair cursor,十字準線游標,,,
6310,cross hatch,交叉影線,,,
6311,cross hatch bubble device,交叉穿孔磁泡裝置,,,
6312,cross impact,交叉衝擊,,,
6313,cross infection,交叉傳染,交叉感染 ,,
6314,cross learning,交叉學習,,,
6315,cross modulation,交叉調變,,,
6316,cross operation,交叉運算；交叉運作,,,
6317,cross point fault,交叉點錯誤,,,
6318,cross point switch system,交叉點交換系統,,,
6319,cross product,交叉乘積,叉積 ,,
6320,cross reference,交叉引用；對照參考,,,
6321,cross reference dictionary,對照參考字典,,,
6322,cross reference index,對照參考索引,,,
6323,cross reference table,對照參考表,,,
6324,cross reference table or listing,對照參考表或列表,,,
6325,cross referencing,交叉參考,,,
6326,cross section,截面；對照參考,截面 ,,
6327,cross section curve,截面曲線,截面曲線 ,,
6328,cross tabulation,交叉製表,,,
6329,cross talk,串音,串擾 ,,
6330,cross talk amplitude,串音幅度,串擾幅度 ,,
6331,cross tracking,十字追蹤,,,
6332,cross translator,交叉翻譯器,,,
6333,crossbar,交叉開關,交叉開關 ,,
6334,crossbar network,交叉開關網路,交叉開關網 ,,
6335,crossfoot,交叉結算；行末腳註,,,
6336,crossing sequence,交叉序列,穿越序列 ,,
6337,cross-linked file,交叉鏈接文件,交叉鏈接文件 ,,
6338,crossover,雜交,雜交 ,,
6339,cross-over,跨接,跨接 ,,
6340,crosspoint connection,交點連接,,,
6341,crosspoint switching matrix,交點開關矩陣,,,
6342,cross-section of array,陣列截面,,,
6343,crosstalk,串音,,,
6344,crosstalk attenuation,串音衰減,,,
6345,crosstalk coupling,串音耦合,,,
6346,crosstalk disturbance,串音擾亂,,,
6347,crosstalk interference,串音干擾,,,
6348,crosstalk measure set,串音量測裝置,,,
6349,crosstalk meter,串音測試儀,,,
6350,crosstalk path,串音路徑,,,
6351,cross-under,穿接,,,
6352,crossword puzzle,填字字謎,,,
6353,crowbar,消弧電路,,,
6354,CRT,陰極射線管,陰極射線管 ,,
6355,CRT display,陰極射線管顯示器,陰極射線管顯示器, *CRT顯示器 ,,
6356,CRT storage,CRT儲存器,,,
6357,crude,素材；未加工的,,,
6358,crude materials,生料,,,
6359,cryoelectronics,低溫電子學,,,
6360,cryogenic,低溫,,,
6361,cryogenic computer memory,低溫計算機記憶體,,,
6362,cryogenic continuous film memory,低溫連續膜記憶體,,,
6363,cryogenic data center,低溫資料中心,,,
6364,cryogenic element,低溫元件,,,
6365,cryogenic memory,低溫記憶體,,,
6366,cryogenic storage,低溫儲存器,低溫存儲器,,
6367,cryogenic storage container,低溫儲存容器,,,
6368,cryogenic storage system,低溫儲存系統,,,
6369,cryogenic store,低溫儲存,,,
6370,cryogenics,低溫物理學,,,
6371,cryometer,低溫計,,,
6372,cryomite,小型低溫致冷器,,,
6373,cryopump,低溫泉,,,
6374,cryosar,雪崩復合低溫開關,,,
6375,cryoscope,冰點測定器,,,
6376,cryostat,致冷器,,,
6377,cryotron,冷子管,,,
6378,cryotron associative processor,冷子管結合處理機,,,
6379,cryotron computer,冷子管計算機,,,
6380,cryotron memory,冷子管記憶體,,,
6381,crypt analytical attack,密碼分析攻擊,密碼分析攻擊 ,,
6382,cryptanalysis,密碼分析,密碼分析 ,,
6383,crypto,密碼機,,,
6384,cryptocenter,密碼中心,,,
6385,cryptochannel,密碼通道,,,
6386,cryptogram,密碼電文,,,
6387,cryptograph,密碼；密碼打字機,,,
6388,cryptographic algorithm,密碼演算法,加密算法 ,,
6389,cryptographic checksum,密碼核對和,密碼檢驗和 ,,
6390,cryptographic communication,密碼通訊,,,
6391,cryptographic data unit,密碼資料單元,,,
6392,cryptographic device,密碼裝置,,,
6393,cryptographic equipment,密碼設備,,,
6394,cryptographic facility,加密設施,密碼設施 ,,
6395,cryptographic key,密碼鍵,,,
6396,cryptographic key distribution center,密碼鍵分配中心,,,
6397,cryptographic key translation center,密碼鍵翻譯中心,,,
6398,cryptographic module,密碼模組,密碼模件 ,,
6399,cryptographic protocol,密碼協定,加密協議 ,,
6400,cryptographic severe message,嚴格加密信息；特密電,,,
6401,cryptographic system,密碼系統,密碼系統, *密碼體制 ,,
6402,cryptographic transformation,密碼變換,,,
6403,cryptographical center,密碼中心,,,
6404,cryptography,密碼學,,,
6405,cryptography architecture,密碼架構,,,
6406,cryptography community,密碼社群,密碼界 ,,
6407,cryptoguard,密碼保護,,,
6408,cryptologic,密碼邏輯,,,
6409,cryptologic organization,密碼邏輯組織,,,
6410,cryptology,密碼術,密碼學 ,,
6411,cryptomaterial,密碼材料,,,
6412,cryptopart,密碼部分,,,
6413,cryptosecurity,保密措施；密碼保全,密碼保密 ,,
6414,cryptosystem,密碼系統,密碼系統, *密碼體制 ,,
6415,cryptotechnique,密碼技術,,,
6416,cryptotext,密碼電文,,,
6417,crystal,晶體,,,
6418,crystal amplifier,晶體放大器,,,
6419,crystal anisotropy,晶體各向導性,,,
6420,crystal calibrator,晶體校準器,,,
6421,crystal chemistry,晶體化學,,,
6422,crystal controlled,晶控,,,
6423,crystal controlled clock,晶控時鐘,,,
6424,crystal controlled oscillator,晶控振盪器,,,
6425,crystal counter,晶體計數器,,,
6426,crystal current,晶體電流,,,
6427,crystal diode,晶體二極體,,,
6428,crystal gate,晶體閘,,,
6429,crystal growth,晶體成長,,,
6430,crystal impedance,晶體阻抗,,,
6431,crystal lattice,晶格,,,
6432,crystal orientation,晶向,,,
6433,crystal oscillator,晶體振盪器,晶體振蕩器 ,,
6434,crystal perfection,晶體完美,,,
6435,crystal pulling,拉單晶,,,
6436,crystal rectifier,晶體整流器,,,
